date,open,high,low,close,adjusted_close,volume
2021-02-23,1600.83,1663.0,1527.87,1637.26,163.726,2858000
2021-02-24,1645.5,1658.0,1588.98,1632.44,163.244,3119000
2021-02-25,1616.39,1647.38,1538.84,1572.49,157.249,3489000
2021-02-26,1599.78,1648.73,1568.0,1648.73,164.873,6143000
2021-03-01,1665.74,1684.58,1625.0,1655.41,165.541,2628000
2021-03-02,1667.2,1667.2,1584.94,1653.79,165.379,2375000
2021-03-03,1629.68,1650.39,1541.04,1545.03,154.503,1939000
2021-03-04,1519.66,1542.29,1413.18,1455.99,145.599,3514000
2021-03-05,1459.51,1459.51,1296.43,1431.8,143.18,4714000
2021-03-08,1424.34,1473.38,1357.7,1366.51,136.651,2353000
2021-03-09,1411.75,1451.0,1393.56,1431.06,143.106,2120000
2021-03-10,1480.09,1480.09,1364.48,1378.22,137.822,2358000
2021-03-11,1414.09,1452.75,1372.96,1431.53,143.153,2346000
2021-03-12,1405.13,1428.58,1372.63,1422.91,142.291,1499000
2021-03-15,1422.91,1446.14,1388.0,1445.38,144.538,1151000
2021-03-16,1475.26,1483.2,1400.0,1417.85,141.785,3204000
2021-03-17,1400.0,1462.69,1372.0,1451.54,145.154,1830000
2021-03-18,1426.99,1431.22,1386.49,1398.27,139.827,1588000
2021-03-19,1397.67,1423.23,1386.0,1399.98,139.998,7400000
2021-03-22,1399.98,1452.85,1398.82,1450.54,145.054,1005000
2021-03-23,1456.09,1470.12,1436.22,1461.68,146.168,1148000
2021-03-24,1475.41,1490.0,1386.1,1390.46,139.046,2773000
2021-03-25,1377.79,1389.68,1328.43,1337.52,133.752,1884000
2021-03-26,1324.36,1363.44,1267.45,1334.0,133.4,2641000
2021-03-29,1343.99,1354.0,1295.81,1307.2,130.72,1477000
2021-03-30,1295.2,1355.0,1288.12,1324.56,132.456,1295000
2021-03-31,1352.99,1405.82,1344.37,1387.43,138.743,2240000
2021-04-01,1439.0,1481.31,1426.36,1448.18,144.818,1564000
2021-04-05,1474.0,1474.0,1422.6,1434.38,143.438,745000
2021-04-06,1446.79,1480.0,1435.15,1453.4,145.34,1274000
2021-04-07,1449.0,1481.56,1441.0,1462.12,146.212,963000
2021-04-08,1484.0,1539.7,1484.0,1536.84,153.684,1639000
2021-04-09,1520.81,1546.89,1495.0,1537.03,153.703,1435000
2021-04-12,1530.21,1536.77,1492.0,1508.52,150.852,1401000
2021-04-13,1526.79,1565.0,1526.79,1555.57,155.557,1294000
2021-04-14,1564.0,1569.31,1472.15,1476.06,147.606,1320000
2021-04-15,1500.09,1532.1,1486.0,1511.78,151.178,1110000
2021-04-16,1515.32,1525.0,1486.5,1510.34,151.034,1027000
2021-04-19,1496.95,1502.05,1432.28,1432.28,143.228,1303000
2021-04-20,1424.24,1450.1,1396.81,1416.08,141.608,1093000
2021-04-21,1416.07,1438.16,1404.35,1425.99,142.599,874000
2021-04-22,1439.91,1445.42,1365.96,1366.72,136.672,1368000
2021-04-23,1366.78,1383.44,1360.06,1373.73,137.373,971000
2021-04-26,1373.77,1443.76,1373.77,1441.55,144.155,1128000
2021-04-27,1451.04,1451.04,1408.25,1430.45,143.045,908000
2021-04-28,1505.92,1610.0,1477.76,1589.47,158.947,3255000
2021-04-29,1595.0,1598.21,1509.0,1514.33,151.433,1664000
2021-04-30,1490.0,1501.55,1444.25,1450.9,145.09,1795000
2021-05-03,1466.39,1466.39,1375.0,1375.0,137.5,1652000
2021-05-04,1370.0,1407.78,1325.31,1405.66,140.566,1630000
2021-05-05,1411.05,1418.29,1364.61,1376.05,137.605,1523000
2021-05-06,1360.01,1370.15,1302.91,1324.49,132.449,1906000
2021-05-07,1359.48,1372.99,1331.93,1345.36,134.536,1622000
2021-05-10,1338.61,1338.61,1286.16,1303.28,130.328,2346000
2021-05-11,1252.2,1355.29,1248.55,1342.89,134.289,2035000
2021-05-12,1309.9,1334.29,1280.0,1315.49,131.549,1777000
2021-05-13,1339.96,1345.36,1251.74,1274.99,127.499,1695000
2021-05-14,1285.0,1317.7,1264.27,1314.47,131.447,1182000
2021-05-17,1309.93,1342.87,1295.0,1322.6,132.26,887000
2021-05-18,1329.97,1388.42,1321.45,1365.65,136.565,1613000
2021-05-19,1325.23,1420.0,1325.23,1419.22,141.922,2164000
2021-05-20,1425.81,1475.98,1416.53,1464.34,146.434,1549000
2021-05-21,1473.99,1505.015,1438.0,1473.78,147.378,1686000
2021-05-25,1525.74,1542.0,1484.84,1496.68,149.668,1779000
2021-05-26,1514.65,1534.93,1492.0,1499.4,149.94,1195000
2021-05-27,1489.99,1515.77,1467.79,1492.82,149.282,3257000
2021-05-28,1510.2,1536.32,1499.58,1502.42,150.242,1191000
2021-05-31,1509.0,1509.0,1479.0,1480.32,148.032,687000
2021-06-01,1511.59,1537.5,1495.14,1510.72,151.072,1539000
2021-06-02,1522.0,1523.0,1468.64,1479.47,147.947,1186000
2021-06-03,1475.18,1487.41,1447.42,1448.96,144.896,1162000
2021-06-04,1457.04,1480.16,1452.71,1457.15,145.715,681000
2021-06-07,1460.01,1487.85,1434.85,1482.94,148.294,1836000
2021-06-08,1496.33,1513.8,1465.0,1488.28,148.828,1058000
2021-06-09,1487.04,1498.15,1471.66,1472.02,147.202,573000
2021-06-10,1472.18,1495.59,1450.0,1493.25,149.325,756000
2021-06-11,1493.35,1518.9,1492.28,1518.08,151.808,817000
2021-06-14,1517.95,1591.0,1516.22,1585.83,158.583,1536000
2021-06-15,1597.55,1641.98,1567.44,1612.11,161.211,1643000
2021-06-16,1616.49,1685.0,1609.19,1670.47,167.047,2056000
2021-06-17,1671.0,1804.715,1666.98,1790.01,179.001,2464000
2021-06-18,1785.57,1846.45,1775.0,1820.37,182.037,5225000
2021-06-21,1829.51,1920.0,1801.0,1823.7,182.37,2907000
2021-06-22,1832.22,1875.0,1816.2,1850.36,185.036,1862000
2021-06-23,1852.42,1879.95,1836.88,1848.09,184.809,1210000
2021-06-24,1860.0,1881.21,1817.26,1822.84,182.284,1523000
2021-06-25,1828.53,1828.53,1756.84,1812.42,181.242,1344000
2021-06-28,1831.12,1880.0,1825.0,1844.67,184.467,1027000
2021-06-29,1855.79,1873.84,1827.2,1838.77,183.877,982000
2021-06-30,1828.01,1843.82,1804.6,1812.87,181.287,1367000
2021-07-02,1812.96,1850.1,1786.82,1808.25,180.825,912000
2021-07-05,1812.83,1819.0,1803.18,1814.18,181.418,297000
2021-07-06,1815.01,1918.41,1815.01,1916.36,191.636,2008000
2021-07-07,1935.5,1974.99,1886.28,1898.66,189.866,1913000
2021-07-08,1850.21,1880.6,1821.49,1838.03,183.803,1636000
2021-07-09,1838.01,1864.24,1821.9,1862.97,186.297,1026000
2021-07-12,1883.55,1913.05,1840.84,1862.24,186.224,862000
2021-07-13,1869.99,1918.58,1866.94,1899.86,189.986,977000
2021-07-14,1911.91,1930.32,1824.63,1830.04,183.004,1579000
2021-07-15,1856.4,1858.44,1791.05,1814.79,181.479,1211000
2021-07-16,1821.64,1840.0,1799.82,1819.63,181.963,1193000
2021-07-19,1799.23,1882.74,1777.36,1875.12,187.512,1924000
2021-07-20,1881.34,1943.88,1862.2,1934.94,193.494,1850000
2021-07-21,1930.03,1972.87,1919.65,1972.01,197.201,1698000
2021-07-22,1974.99,2014.35,1972.01,2003.51,200.351,1615000
2021-07-23,2022.01,2069.79,2009.45,2068.45,206.845,1596000
2021-07-26,2073.03,2075.88,1980.05,1987.72,198.772,2206000
2021-07-27,1994.95,2014.45,1904.47,1958.3,195.83,2528000
2021-07-28,1980.78,1988.0,1887.04,1930.66,193.066,2226000
2021-07-29,1903.86,1938.45,1878.29,1899.38,189.938,1607000
2021-07-30,1867.0,1901.28,1856.88,1873.0,187.3,1725000
2021-08-03,1938.0,1956.34,1883.21,1910.08,191.008,1752000
2021-08-04,1917.8,1955.0,1903.27,1952.31,195.231,929000
2021-08-05,1954.79,1966.54,1922.88,1931.67,193.167,1325000
2021-08-06,1920.01,1943.32,1887.76,1915.46,191.546,1118000
2021-08-09,1902.01,1950.36,1896.29,1948.87,194.887,3444000
2021-08-10,1948.87,1990.0,1898.15,1912.44,191.244,2389000
2021-08-11,1918.15,1920.77,1853.4,1857.5,185.75,894000
2021-08-12,1866.87,1895.0,1828.81,1881.51,188.151,729000
2021-08-13,1889.99,1889.99,1851.92,1874.65,187.465,577000
2021-08-16,1871.74,1925.0,1850.0,1872.05,187.205,927000
2021-08-17,1860.64,1882.0,1842.0,1870.85,187.085,805000
2021-08-18,1871.4,1909.5,1859.87,1886.76,188.676,916000
2021-08-19,1872.03,1916.5,1871.0,1881.1,188.11,670000
2021-08-20,1892.53,1914.0,1850.0,1861.95,186.195,1074000
2021-08-23,1850.6,1881.23,1845.0,1876.31,187.631,592000
2021-08-24,1903.64,1967.0,1903.35,1939.81,193.981,1130000
2021-08-25,1947.78,1965.1,1908.0,1953.43,195.343,1203000
2021-08-26,1948.51,1963.36,1920.34,1920.43,192.043,613000
2021-08-27,1928.01,1944.06,1921.45,1934.14,193.414,696000
2021-08-30,1940.0,1965.25,1924.68,1952.0,195.2,574000
2021-08-31,1960.26,1961.5,1919.0,1926.59,192.659,1447000
2021-09-01,1934.04,1958.05,1918.83,1942.56,194.256,788000
2021-09-02,1942.64,1993.0,1933.0,1934.95,193.495,1160000
2021-09-03,1934.99,1961.28,1932.0,1946.48,194.648,827000
2021-09-07,1957.01,1967.49,1923.72,1944.78,194.478,1251000
2021-09-08,1942.25,1947.41,1871.01,1875.27,187.527,1452000
2021-09-09,1883.44,1922.3,1883.44,1901.82,190.182,960000
2021-09-10,1914.19,1914.19,1874.65,1881.8,188.18,822000
2021-09-13,1897.99,1897.99,1815.0,1866.68,186.668,2435000
2021-09-14,1865.88,1873.7,1831.18,1838.94,183.894,1901000
2021-09-15,1849.95,1865.8,1814.46,1861.41,186.141,1153000
2021-09-16,1861.37,1874.74,1838.58,1870.29,187.029,778000
2021-09-17,1845.98,1895.52,1844.05,1895.23,189.523,4768000
2021-09-20,1850.0,1876.6,1800.0,1835.6,183.56,1750000
2021-09-21,1856.4,1856.4,1827.0,1843.3,184.33,1310000
2021-09-22,1849.54,1874.0,1836.92,1871.92,187.192,1055000
2021-09-23,1865.0,1875.67,1845.0,1867.25,186.725,576000
2021-09-24,1861.94,1872.46,1809.28,1828.29,182.829,796000
2021-09-27,1809.66,1832.18,1790.24,1822.68,182.268,1460000
2021-09-28,1790.0,1801.09,1726.18,1734.9,173.49,1770000
2021-09-29,1750.01,1768.92,1711.1,1717.91,171.791,1211000
2021-09-30,1724.69,1747.28,1713.37,1719.22,171.922,1415000
2021-10-01,1713.61,1735.0,1693.46,1707.07,170.707,1036000
2021-10-04,1674.8,1676.0,1617.0,1654.75,165.475,1272000
2021-10-05,1654.79,1701.72,1654.79,1656.01,165.601,1027000
2021-10-06,1654.2,1709.93,1650.16,1698.49,169.849,1260000
2021-10-07,1728.68,1763.22,1719.13,1756.81,175.681,1304000
2021-10-08,1770.11,1784.99,1713.69,1717.34,171.734,1285000
2021-10-12,1708.98,1718.41,1684.0,1690.92,169.092,1238000
2021-10-13,1712.79,1740.67,1705.67,1740.67,174.067,770000
2021-10-14,1760.0,1763.96,1735.0,1741.63,174.163,609000
2021-10-15,1754.8,1769.81,1730.0,1763.37,176.337,705000
2021-10-18,1758.38,1815.29,1756.97,1814.27,181.427,771000
2021-10-19,1829.0,1853.96,1819.58,1836.82,183.682,855000
2021-10-20,1851.75,1856.2,1803.39,1834.05,183.405,757000
2021-10-21,1817.99,1862.64,1815.0,1850.58,185.058,656000
2021-10-22,1818.95,1819.0,1738.91,1764.33,176.433,1873000
2021-10-25,1766.0,1781.85,1729.69,1765.85,176.585,1240000
2021-10-26,1770.84,1770.97,1682.0,1688.63,168.863,1802000
2021-10-27,1708.38,1711.11,1652.36,1681.67,168.167,1530000
2021-10-28,1660.58,1850.6,1646.72,1800.04,180.004,3846000
2021-10-29,1772.09,1842.0,1755.95,1807.02,180.702,1922000
2021-11-01,1822.51,1894.35,1811.71,1889.83,188.983,2358000
2021-11-02,1889.83,1902.59,1824.89,1831.29,183.129,1519000
2021-11-03,1858.99,1859.99,1807.48,1851.4,185.14,648000
2021-11-04,1870.42,1930.1,1862.07,1919.64,191.964,1524000
2021-11-05,1924.51,1928.79,1880.85,1902.57,190.257,1395000
2021-11-08,1914.58,1948.2,1901.99,1910.74,191.074,1034000
2021-11-09,1916.74,1946.24,1897.03,1935.3,193.53,949000
2021-11-10,1914.34,1916.07,1837.61,1842.83,184.283,1064000
2021-11-11,1879.5,1903.3,1874.1,1877.65,187.765,752000
2021-11-12,1898.0,2100.83,1897.99,2095.01,209.501,3245000
2021-11-15,2066.15,2128.6,2045.0,2072.82,207.282,1694000
2021-11-16,2069.99,2146.98,2045.35,2104.67,210.467,1238000
2021-11-17,2088.01,2106.75,2064.47,2065.99,206.599,1223000
2021-11-18,2074.41,2137.0,2066.58,2118.47,211.847,1189000
2021-11-19,2165.2,2228.73,2131.79,2139.82,213.982,1409000
2021-11-22,2165.11,2165.11,2006.0,2027.67,202.767,2058000
2021-11-23,2027.2,2046.65,1950.0,1993.94,199.394,1804000
2021-11-24,1979.49,2079.15,1954.93,2060.0,206.0,2385000
2021-11-25,2084.14,2106.68,2046.1,2075.04,207.504,586000
2021-11-26,2099.79,2120.0,2001.34,2003.95,200.395,1677000
2021-11-29,2013.0,2018.67,1948.27,2000.0,200.0,1971000
2021-11-30,2036.91,2074.4,1936.4,1941.03,194.103,3195000
2021-12-01,1979.99,1982.1,1869.83,1873.25,187.325,2243000
2021-12-02,1874.35,1902.23,1834.64,1853.9,185.39,1834000
2021-12-03,1860.17,1875.71,1742.71,1809.67,180.967,2232000
2021-12-06,1767.44,1825.8,1719.58,1823.53,182.353,2071000
2021-12-07,1860.0,1943.0,1858.53,1924.47,192.447,2308000
2021-12-08,1897.99,1939.8,1885.79,1922.29,192.229,1358000
2021-12-09,1909.94,1945.0,1885.94,1899.12,189.912,1129000
2021-12-10,1908.09,1945.0,1835.97,1857.22,185.722,1655000
2021-12-13,1840.0,1880.27,1758.37,1792.15,179.215,2881000
2021-12-14,1762.44,1797.7,1709.91,1740.47,174.047,1908000
2021-12-15,1741.4,1765.08,1664.57,1753.59,175.359,3678000
2021-12-16,1815.21,1815.21,1660.86,1693.69,169.369,3074000
2021-12-17,1672.0,1731.71,1645.0,1705.37,170.537,4480000
2021-12-20,1693.54,1710.63,1649.58,1662.21,166.221,1446000
2021-12-21,1703.04,1770.87,1687.41,1770.16,177.016,1543000
2021-12-22,1764.83,1786.79,1745.0,1776.67,177.667,1448000
2021-12-23,1788.0,1847.9,1772.87,1840.0,184.0,1390000
2021-12-24,1828.06,1849.99,1812.37,1813.55,181.355,215000
2021-12-29,1770.18,1791.14,1730.13,1781.47,178.147,1629000
2021-12-30,1776.31,1833.45,1776.31,1781.51,178.151,1563000
2021-12-31,1781.39,1781.4,1740.77,1741.69,174.169,984000
2022-01-04,1742.37,1742.37,1540.0,1552.23,155.223,3909000
2022-01-05,1541.2,1555.89,1498.01,1513.45,151.345,2540000
2022-01-06,1498.82,1524.7,1456.71,1487.47,148.747,2126000
2022-01-07,1487.43,1498.15,1424.95,1446.18,144.618,2718000
2022-01-10,1405.05,1434.18,1350.16,1433.89,143.389,2594000
2022-01-11,1388.21,1466.37,1375.0,1456.77,145.677,2519000
2022-01-12,1487.46,1489.0,1449.03,1461.85,146.185,2528000
2022-01-13,1468.99,1468.99,1329.93,1333.06,133.306,2819000
2022-01-14,1312.75,1394.51,1312.75,1382.07,138.207,2276000
2022-01-17,1378.6,1397.29,1345.31,1389.55,138.955,741000
2022-01-18,1354.67,1361.14,1291.65,1321.04,132.104,2825000
2022-01-19,1334.38,1399.0,1287.08,1289.82,128.982,2836000
2022-01-20,1311.98,1350.24,1279.17,1282.19,128.219,1590000
2022-01-21,1252.05,1269.14,1091.76,1110.4,111.04,4311000
2022-01-24,1042.4,1216.76,990.0,1188.46,118.846,5417000
2022-01-25,1148.8,1181.31,1067.93,1129.77,112.977,3759000
2022-01-26,1172.4,1192.55,1081.44,1101.17,110.117,4327000
2022-01-27,1146.68,1146.68,1035.85,1040.03,104.003,2806000
2022-01-28,1051.82,1116.26,1013.72,1113.98,111.398,2853000
2022-01-31,1123.09,1230.85,1117.74,1226.95,122.695,4135000
2022-02-01,1253.0,1255.0,1193.0,1247.62,124.762,2828000
2022-02-02,1250.23,1250.23,1098.0,1122.41,112.241,4174000
2022-02-03,1050.01,1084.53,1022.66,1027.74,102.774,4155000
2022-02-04,1066.98,1138.06,1036.3,1118.24,111.824,2722000
2022-02-07,1121.4,1152.7,1085.0,1096.44,109.644,1974000
2022-02-08,1091.7,1118.63,1086.32,1115.58,111.558,2080000
2022-02-09,1152.99,1173.5,1124.0,1170.2,117.02,2133000
2022-02-10,1136.53,1178.72,1126.27,1135.14,113.514,2081000
2022-02-11,1132.64,1149.0,1064.74,1089.55,108.955,3209000
2022-02-14,1081.89,1109.16,1065.13,1078.95,107.895,2066000
2022-02-15,1109.89,1134.3,1076.01,1132.62,113.262,1873000
2022-02-16,1017.0,1017.0,914.0,938.91,93.891,7068000
2022-02-17,925.07,929.85,831.87,837.09,83.709,3925000
2022-02-18,839.81,870.72,815.28,837.0,83.7,4077000
2022-02-22,810.2,841.93,797.97,800.83,80.083,3524000
2022-02-23,813.03,837.69,797.0,799.22,79.922,3162000
2022-02-24,752.0,855.24,752.0,850.62,85.062,3568000
2022-02-25,864.9,875.0,821.1,859.95,85.995,3717000
2022-02-28,863.51,890.37,848.59,879.92,87.992,3739000
2022-03-01,874.75,900.15,855.0,858.33,85.833,2682000
2022-03-02,862.14,862.14,807.27,833.86,83.386,2914000
2022-03-03,840.2,845.0,801.0,812.83,81.283,1637000
2022-03-04,813.04,829.33,753.88,764.65,76.465,2540000
2022-03-07,764.44,772.78,712.32,718.64,71.864,2671000
2022-03-08,708.85,711.02,658.66,663.87,66.387,5498000
2022-03-09,697.07,761.45,685.63,754.1,75.41,3717000
2022-03-10,732.0,732.19,697.41,707.11,70.711,2815000
2022-03-11,726.0,735.0,691.48,694.03,69.403,3945000
2022-03-14,696.24,704.51,654.69,657.14,65.714,2675000
2022-03-15,666.64,718.46,657.52,707.01,70.701,2248000
2022-03-16,735.56,791.91,719.32,789.19,78.919,3964000
